date,highest price,lowest price,close price,volumn,RSI_6,RSI_7,RSI_8,RSI_9,RSI_10,RSI_11,RSI_12,RSI_13,RSI_14,RSI_15,RSI_16,CMO_6,CMO_7,CMO_8,CMO_9,CMO_10,CMO_11,CMO_12,CMO_13,CMO_14,CMO_15,CMO_16,WILLR_6,WILLR_7,WILLR_8,WILLR_9,WILLR_10,WILLR_11,WILLR_12,WILLR_13,WILLR_14,WILLR_15,WILLR_16,CCI_6,CCI_7,CCI_8,CCI_9,CCI_10,CCI_11,CCI_12,CCI_13,CCI_14,CCI_15,CCI_16,ROC_6,ROC_7,ROC_8,ROC_9,ROC_10,ROC_11,ROC_12,ROC_13,ROC_14,ROC_15,ROC_16,PPO_6,PPO_7,PPO_8,PPO_9,PPO_10,PPO_11,PPO_12,PPO_13,PPO_14,PPO_15,PPO_16,MACD_6,MACD_7,MACD_8,MACD_9,MACD_10,MACD_11,MACD_12,MACD_13,MACD_14,MACD_15,MACD_16,EMA_6,EMA_7,EMA_8,EMA_9,EMA_10,EMA_11,EMA_12,EMA_13,EMA_14,EMA_15,EMA_16,TEMA_6,TEMA_7,TEMA_8,TEMA_9,TEMA_10,TEMA_11,TEMA_12,TEMA_13,TEMA_14,TEMA_15,TEMA_16,WMA_6,WMA_7,WMA_8,WMA_9,WMA_10,WMA_11,WMA_12,WMA_13,WMA_14,WMA_15,WMA_16,SMA_6,SMA_7,SMA_8,SMA_9,SMA_10,SMA_11,SMA_12,SMA_13,SMA_14,SMA_15,SMA_16
2020-03-12,3.76,3.56,3.62,26191527.0,48.15443620362042,50.107225600444835,51.41704757523083,52.29122060053788,52.85577635550804,53.19789534826809,53.38358523318768,53.464894684549215,53.44155123257737,53.365424892106816,53.20125116609431,-3.6911275927591616,0.2144512008896848,2.83409515046166,4.582441201075759,5.711552711016094,6.395790696536179,6.767170466375346,6.929789369098435,6.883102465154729,6.730849784213641,6.4025023321886225,-86.30136986301369,-77.77777777777776,-77.77777777777776,-67.02127659574468,-63.63636363636361,-63.63636363636361,-60.576923076923066,-57.79816513761468,-57.79816513761468,-57.79816513761468,-57.79816513761468,-74.54545454545448,-77.39273927392728,-60.97406704617298,-41.17647058823518,-15.615041427660909,-4.543245869776265,5.303244005641676,15.552690020775195,21.491782553729525,26.315789473684074,31.25171939477323,-6.217616580310869,3.1339031339031376,2.259887005649719,9.696969696969715,5.5393586005830775,7.41839762611276,10.365853658536594,7.738095238095255,7.100591715976345,7.738095238095255,8.708708708708702,7.05804122732023,7.901907356948211,7.309197651663422,7.068303273213056,6.252258764004234,6.085248394727911,5.842213497850038,5.5134602867299165,5.474414206157354,5.4455983167039586,5.042068490454609,0.07730419183343518,0.07730419183343518,0.07730419183343518,0.07730419183343518,0.07730419183343518,0.07730419183343518,0.07730419183343518,0.07730419183343518,0.07730419183343518,0.07730419183343518,0.07730419183343518,3.683308948168524,3.677918253643734,3.6699146007854413,3.660366868488619,3.6500248522670655,3.6394103541147294,3.628877904247248,3.618651599509657,3.60894871145308,3.599810803218344,3.591475273400317,3.6506000058517407,3.6729939246109167,3.6952889141168144,3.7160836823689647,3.734583891931965,3.7498687173683445,3.7610848530692444,3.767738156588468,3.768733364563421,3.7613391326836605,nan,3.705714285714283,3.722142857142844,3.725833333333332,3.7240000000000175,3.7150909090909128,3.7046969696969705,3.6930769230769296,3.6801098901098936,3.6674285714285766,3.655416666666669,3.6439705882352973,3.7566666666666673,3.771428571428572,3.7387500000000014,3.7166666666666663,3.674999999999997,3.652727272727272,3.629166666666666,3.6023076923076904,3.584999999999998,3.571333333333332,3.558124999999999
2020-03-13,3.61,3.36,3.54,27859750.0,41.7972960053155,44.40654527724461,46.235756814325136,47.532753293706776,48.45018870622682,49.09209730252416,49.535250800674206,49.83989324515587,50.015075606653966,50.11424553016873,50.11102573596816,-16.405407989369003,-11.18690944551078,-7.528486371349725,-4.934493412586444,-3.0996225875463677,-1.8158053949516761,-0.929498398651577,-0.3202135096882494,0.030151213307924574,0.2284910603374604,0.2220514719363169,-73.91304347826085,-79.77528089887639,-79.77528089887639,-79.77528089887639,-75.53191489361703,-71.7171717171717,-71.7171717171717,-68.26923076923077,-65.13761467889908,-65.13761467889908,-65.13761467889908,-150.10752688172067,-125.37313432835818,-139.7176181706568,-130.87248322147664,-104.34782608695635,-73.94957983193306,-61.84812442817944,-49.400421325555115,-35.03127792672025,-28.414674091058213,-23.843861167195254,-9.462915601023026,-8.290155440414503,0.8547008547008517,0.0,7.272727272727275,3.206997084548102,5.044510385756684,7.92682926829269,5.35714285714286,4.7337278106508895,5.35714285714286,4.867319426706386,6.131307650569688,7.011957369378745,6.600989317038662,6.471575917486101,5.798014810146477,5.6981328572490835,5.515490012199406,5.244463017133239,5.235538445952743,5.229215801886754,0.06468367601415226,0.06468367601415226,0.06468367601415226,0.06468367601415226,0.06468367601415226,0.06468367601415226,0.06468367601415226,0.06468367601415226,0.06468367601415226,0.06468367601415226,0.06468367601415226,3.6423635344060887,3.6434386902328004,3.641044689499788,3.636293494790895,3.6300203336730537,3.6228419617622745,3.615204380516902,3.607415656722563,3.5997555499260026,3.592334452816051,3.585419358882633,3.5651631135263986,3.5867201094091934,3.6100655599853138,3.6333431044375977,3.655341718384467,3.674882589619297,3.6909164174739564,3.7027494605445206,3.7092456858248246,3.7078169274656387,3.7002826060591456,3.6438095238095203,3.664285714285701,3.6816666666666658,3.6886666666666845,3.6905454545454583,3.6859090909090915,3.679358974358981,3.671208791208795,3.661428571428577,3.651500000000003,3.6418382352941205,3.6950000000000003,3.725714285714286,3.7425000000000015,3.7166666666666663,3.698999999999997,3.662727272727272,3.6433333333333326,3.6223076923076905,3.597857142857141,3.5819999999999985,3.569374999999999
2020-03-16,3.6,3.4,3.41,22540586.0,33.240241965016395,36.52790531931482,38.947046772472376,40.75313528846667,42.11246999092296,43.140490132412644,43.922290446486095,44.52539005660318,44.969353963102805,45.308335320083856,45.52726474867892,-33.51951606996721,-26.944189361370363,-22.105906455055255,-18.493729423066647,-15.775060018154077,-13.719019735174697,-12.155419107027807,-10.94921988679365,-10.06129207379439,-9.383329359832295,-8.94547050264216,-89.79591836734689,-92.75362318840575,-94.38202247191008,-94.38202247191008,-94.38202247191008,-89.36170212765957,-84.84848484848482,-84.84848484848482,-80.76923076923076,-77.06422018348624,-77.06422018348624,-112.19512195121956,-121.41645462256187,-119.58333333333317,-133.99862353750893,-121.95121951219518,-103.70990237099033,-79.65043695380761,-69.34660541092403,-58.81197839960726,-45.38474663026786,-39.29824561403475,-13.451776649746183,-12.78772378516624,-11.658031088082899,-2.849002849002835,-3.672316384180785,3.3333333333333437,-0.5830903790087438,1.1869436201780381,3.963414634146356,1.488095238095255,0.887573964497057,2.258765712125511,3.8711423930698103,5.143912874367957,6.070663071285303,5.818181818181712,5.793503650399556,5.2504816955683475,5.219160072433155,5.098855359000971,4.887185177712701,4.913337250293736,0.04368830121540768,0.04368830121540768,0.04368830121540768,0.04368830121540768,0.04368830121540768,0.04368830121540768,0.04368830121540768,0.04368830121540768,0.04368830121540768,0.04368830121540768,0.04368830121540768,3.5759739531472063,3.5850790176746004,3.589701425166502,3.5910347958327162,3.5900166366415895,3.5873683014685622,3.583634475821994,3.5792134200479113,3.574454809935869,3.5695426462140447,3.564781787249382,3.442863543125372,3.4649635201248143,3.490097647741871,3.516296802217327,3.5421192689272853,3.5662112706782727,3.587369030055983,3.6047264177265883,3.617100880445364,3.622022203451035,3.6209399055908245,3.5623809523809484,3.5853571428571294,3.607777777777777,3.6273333333333513,3.6380000000000043,3.64378787878788,3.643461538461546,3.6408791208791245,3.6363809523809585,3.630000000000003,3.623088235294121,3.606666666666667,3.6542857142857144,3.6862500000000016,3.705555555555555,3.6859999999999973,3.672727272727272,3.6416666666666657,3.625384615384614,3.607142857142855,3.5853333333333315,3.571249999999999
2020-03-17,3.48,3.27,3.42,21770256.0,34.47846266574465,37.52269211489488,39.78159330654551,41.475504293982446,42.75251138852809,43.717844856659646,44.450496047629265,45.013993475758205,45.42544745291262,45.73721591798458,45.93305895472737,-31.043074668510705,-24.954615770210236,-20.436813386908973,-17.048991412035104,-14.494977222943806,-12.564310286680708,-11.099007904741452,-9.97201304848359,-9.149105094174764,-8.525568164030835,-8.13388209054526,-73.6842105263158,-74.13793103448278,-80.76923076923077,-84.69387755102042,-84.69387755102042,-84.69387755102042,-84.69387755102042,-83.83838383838382,-83.83838383838382,-79.80769230769232,-76.14678899082571,-104.02576489533017,-114.75409836065589,-121.44172586161525,-124.28339643050278,-136.65086887835716,-132.08661417322884,-120.51282051282048,-100.09146087968723,-92.74074074074079,-84.08273381294964,-71.34573085382898,-6.301369863013695,-13.197969543147202,-12.53196930946292,-11.398963730569944,-2.564102564102555,-3.3898305084745783,3.6363636363636376,-0.291545189504383,1.4836795252225476,4.268292682926833,1.7857142857142794,1.0429940063240406,1.6495402920497404,3.1694695989650814,4.4113387130146435,5.34558911304752,5.2004763795156395,5.247016221409258,4.802543783053467,4.821150855365412,4.748124330117824,4.583130180399767,0.027538781914790533,0.027538781914790533,0.027538781914790533,0.027538781914790533,0.027538781914790533,0.027538781914790533,0.027538781914790533,0.027538781914790533,0.027538781914790533,0.027538781914790533,0.027538781914790533,3.531409966533719,3.5438092632559504,3.5519899973517237,3.556827836666173,3.559104520888573,3.5594735845571353,3.5584599410801485,3.5564686457553525,3.553860835277753,3.550849815437289,3.5477486358082784,3.3938165315663453,3.4070282975980466,3.4257660637728677,3.4478084101743063,3.4713500342315284,3.4947245856880813,3.5164526381419123,3.5353981052078756,3.5502322924907004,3.558504799314638,3.5612690658520596,3.5090476190476148,3.5267857142857,3.5486111111111103,3.5702222222222413,3.5896363636363677,3.601666666666668,3.6093589743589822,3.611538461538465,3.6114285714285774,3.609333333333337,3.6052941176470625,3.568333333333334,3.5800000000000005,3.6250000000000018,3.6566666666666663,3.6769999999999974,3.661818181818181,3.651666666666666,3.6246153846153835,3.610714285714284,3.5946666666666647,3.5749999999999993
2020-03-18,3.53,3.34,3.35,18286100.0,29.83086579411515,33.26495406467024,35.8601497582757,37.84205574866934,39.367096060136696,40.54758182697194,41.46779146132704,42.19567340812798,42.75421940034738,43.196671433706044,43.5127545073443,-40.338268411769704,-33.47009187065951,-28.279700483448583,-24.315888502661316,-21.265807879726616,-18.904836346056104,-17.064417077345908,-15.608653183744043,-14.491561199305245,-13.606657132587912,-12.974490985311402,-85.96491228070174,-85.96491228070174,-86.20689655172413,-89.74358974358974,-91.83673469387755,-91.83673469387755,-91.83673469387755,-91.83673469387755,-90.90909090909088,-90.90909090909088,-86.53846153846153,-72.16494845360852,-78.49215461155775,-85.8416945373468,-91.48211243611625,-97.89545145960666,-106.34638196915817,-106.0419235511713,-98.3832129342965,-84.04099560761364,-79.04311442605086,-72.43630237944846,-10.427807486631014,-8.21917808219178,-14.974619289340097,-14.32225063938619,-13.212435233160614,-4.55840455840455,-5.36723163841808,1.5151515151515138,-2.3323615160349864,-0.5934718100890191,2.1341463414634276,-0.825666430761963,0.4055150040551485,1.0574311214590846,2.5074051112488305,3.7234803337305453,4.662325736705871,4.605141824351705,4.711908442134982,4.352320893207827,4.415497661990594,4.38538932633418,0.008988146771403915,0.008988146771403915,0.008988146771403915,0.008988146771403915,0.008988146771403915,0.008988146771403915,0.008988146771403915,0.008988146771403915,0.008988146771403915,0.008988146771403915,0.008988146771403915,3.479578547524085,3.495356947441963,3.507103331273563,3.5154622693329385,3.521085517090651,3.5245613204642794,3.526389180913972,3.5269731249331593,3.5266793905740528,3.525743588507628,3.5244840904190693,3.332936384114413,3.3405852755419843,3.354569785445977,3.373081993633118,3.3943800666371513,3.416743185966455,3.4385760863637187,3.4585767943721946,3.4753211681706797,3.4863936428538507,3.49250408715672,3.4466666666666623,3.4692857142856997,3.487499999999999,3.5088888888889085,3.530181818181823,3.549696969696971,3.5629487179487254,3.572307692307696,3.576666666666673,3.5787500000000034,3.5788235294117685,3.503333333333334,3.537142857142858,3.551250000000002,3.5944444444444437,3.6259999999999977,3.647272727272727,3.635833333333333,3.6284615384615373,3.604999999999998,3.593333333333332,3.5793749999999993
2020-03-19,3.38,3.28,3.35,12296400.0,29.83086579411515,33.26495406467024,35.86014975827571,37.842055748669345,39.36709606013669,40.54758182697195,41.467791461327046,42.19567340812798,42.75421940034738,43.196671433706044,43.5127545073443,-40.3382684117697,-33.470091870659516,-28.27970048344859,-24.315888502661313,-21.265807879726616,-18.9048363460561,-17.06441707734591,-15.608653183744039,-14.49156119930524,-13.606657132587907,-12.974490985311398,-83.67346938775508,-85.96491228070174,-85.96491228070174,-86.20689655172413,-89.74358974358974,-91.83673469387755,-91.83673469387755,-91.83673469387755,-91.83673469387755,-90.90909090909088,-90.90909090909088,-100.45662100456637,-97.39130434782614,-99.09909909909918,-102.28113440197293,-102.54237288135607,-104.77798240229177,-112.89800323799241,-115.74985987669132,-112.21411192214109,-101.31578947368439,-98.42061512884452,-8.967391304347828,-10.427807486631014,-8.21917808219178,-14.974619289340097,-14.32225063938619,-13.212435233160614,-4.55840455840455,-5.36723163841808,1.5151515151515138,-2.3323615160349864,-0.5934718100890191,-2.3688184220460333,-1.2027027027027033,-0.03556187766709584,0.6253960382400426,1.9999999999999316,3.1779109143005844,4.106333591245701,4.112085098000564,4.261686100505571,3.9688249400479156,4.065681047018888,-0.005648255654570278,-0.005648255654570278,-0.005648255654570278,-0.005648255654570278,-0.005648255654570278,-0.005648255654570278,-0.005648255654570278,-0.005648255654570278,-0.005648255654570278,-0.005648255654570278,-0.005648255654570278,3.4425561053743463,3.459017710581472,3.472191479879438,3.4823698154663507,3.4899790594378053,3.495467767053566,3.499252383850284,3.501691249942708,3.5031221384975124,3.503775639944174,3.503956550369767,3.3108236330683187,3.3106131028254167,3.317308910627655,3.3296285999200887,3.3460150137120093,3.3647762300788577,3.3842544439068263,3.403016534484155,3.419548829820561,3.4314551323930957,3.4391258506390745,3.4028571428571386,3.4224999999999848,3.442777777777777,3.46000000000002,3.480000000000005,3.5001515151515163,3.5189743589743663,3.5325274725274767,3.5426666666666726,3.548333333333337,3.551838235294122,3.448333333333334,3.481428571428572,3.513750000000002,3.528888888888888,3.569999999999998,3.600909090909091,3.6225,3.6138461538461533,3.608571428571427,3.5879999999999987,3.5781249999999996
2020-03-20,3.43,3.36,3.42,13918002.0,41.2371876557483,42.193045293334414,43.176219133322,44.04594388127346,44.76674974417433,45.343418528547446,45.79631297957688,46.15237701367925,46.409091937874145,46.60162774612609,46.70772143344822,-17.5256246885034,-15.613909413331179,-13.647561733355998,-11.908112237453079,-10.466500511651331,-9.313162942905098,-8.40737404084624,-7.695245972641504,-7.18181612425171,-6.7967445077478335,-6.584557133103567,-55.88235294117648,-69.38775510204081,-73.6842105263158,-73.6842105263158,-74.13793103448278,-80.76923076923077,-84.69387755102042,-84.69387755102042,-84.69387755102042,-84.69387755102042,-83.83838383838382,-21.95121951219461,-41.59239453357044,-52.058432934926614,-58.45511482254669,-63.17750677506773,-67.45948466829884,-72.14611872146108,-77.87439613526546,-80.45325779036806,-78.31001076426259,-70.38123167155393,-5.524861878453047,-7.0652173913043566,-8.556149732620334,-6.301369863013695,-13.197969543147202,-12.53196930946292,-11.398963730569944,-2.564102564102555,-3.3898305084745783,3.6363636363636376,-0.291545189504383,-3.367289190718726,-2.335943829327561,-1.2884267631102584,-0.2146542827657813,0.41864890580392466,1.7033755537530257,2.825263777067005,3.724489377913562,3.767757875231575,3.9409947174324214,3.695652173913015,-0.01146710934267503,-0.01146710934267503,-0.01146710934267503,-0.01146710934267503,-0.01146710934267503,-0.01146710934267503,-0.01146710934267503,-0.01146710934267503,-0.01146710934267503,-0.01146710934267503,-0.01146710934267503,3.4361115038388186,3.449263282936104,3.460593373239563,3.4698958523730807,3.4772555940854772,3.4828898058779716,3.4870597094117786,3.490021071379464,3.492039186697844,3.4933036849511523,3.4940793091497944,3.352626341373006,3.341794391929265,3.3381404536443204,3.3410291180418685,3.349216609038931,3.361135665595778,3.375131972455559,3.3896866402173362,3.403212990915402,3.413327968955299,3.420128309523409,3.3947619047619004,3.407142857142841,3.421944444444444,3.438222222222243,3.4527272727272775,3.4700000000000015,3.4878205128205204,3.504835164835169,3.5175238095238157,3.527333333333337,3.533235294117651,3.4150000000000005,3.4442857142857153,3.4737500000000026,3.5033333333333325,3.517999999999998,3.5563636363636366,3.5858333333333334,3.6069230769230765,3.5999999999999988,3.5959999999999988,3.5774999999999997
2020-03-23,3.37,3.26,3.27,13578691.0,29.081278123360534,31.61805796679828,33.748790514911676,35.50346684344194,36.93518524732235,38.09912878567569,39.04627709663864,39.82423848197452,40.44946065054161,40.96399814323881,41.36054881181618,-41.83744375327895,-36.763884066403435,-32.502418970176656,-28.993066313116117,-26.129629505355283,-23.80174242864861,-21.90744580672273,-20.351523036050963,-19.101078698916773,-18.072003713522378,-17.27890237636764,-97.05882352941171,-97.14285714285708,-97.99999999999996,-98.27586206896548,-98.27586206896548,-98.30508474576267,-98.73417721518985,-98.98989898989896,-98.98989898989896,-98.98989898989896,-98.98989898989896,-127.7310924369746,-133.24396782841828,-108.79450879450854,-101.60183066361527,-101.59941839331144,-102.72080940661753,-98.71904355251901,-97.52701579384853,-102.93742017879929,-108.28561805321665,-108.61491628614885,-7.6271186440677985,-9.66850828729282,-11.141304347826086,-12.566844919786103,-10.410958904109592,-17.00507614213198,-16.368286445012792,-15.284974093264248,-6.8376068376068355,-7.6271186440677985,-0.9090909090909038,-4.5190536903243945,-3.6105476673428005,-2.631578947368365,-1.6290053841175864,-0.5950964056177777,0.041629806941793454,1.273569302017862,2.364848266487591,3.252367229312452,3.3383129170401005,3.541264478764473,-0.027861172951957336,-0.027861172951957336,-0.027861172951957336,-0.027861172951957336,-0.027861172951957336,-0.027861172951957336,-0.027861172951957336,-0.027861172951957336,-0.027861172951957336,-0.027861172951957336,-0.027861172951957336,3.3886510741705846,3.404447462202078,3.418239290297438,3.4299166818984648,3.4395727587972087,3.4474081715649763,3.4536659079638126,3.4585894897538263,3.462433961804798,3.4653907243322584,3.4677170374851127,3.285058313593566,3.2788746839422305,3.2769199716002357,3.2798809521940733,3.2874046571423508,3.2985039543150068,3.3118794085291055,3.32619738829756,3.3399957780646723,3.351044090001002,3.359283701083348,3.3533333333333286,3.363571428571412,3.376666666666666,3.391555555555577,3.4076363636363682,3.4222727272727287,3.439230769230776,3.456703296703301,3.473523809523816,3.486583333333337,3.4970588235294158,3.3700000000000006,3.394285714285715,3.4225000000000025,3.45111111111111,3.479999999999998,3.4954545454545465,3.5325000000000006,3.5615384615384613,3.5828571428571423,3.577999999999999,3.575625
2020-03-24,3.35,3.26,3.33,8741611.0,37.87204416867748,38.778646099681424,39.76155677493982,40.680576176672226,41.48484390743737,42.16474941016923,42.72971588113755,43.1991239266959,43.57096278165871,43.87393306911977,44.0914289001055,-24.255911662645037,-22.442707800637155,-20.476886450120368,-18.638847646655538,-17.03031218512525,-15.670501179661544,-14.540568237724882,-13.601752146608204,-12.858074436682587,-12.25213386176046,-11.817142199789009,-74.07407407407398,-79.41176470588229,-79.99999999999993,-85.99999999999994,-87.93103448275858,-87.93103448275858,-88.13559322033893,-91.13924050632907,-92.9292929292929,-92.9292929292929,-92.9292929292929,-72.00000000000118,-82.2773186409557,-92.73182957393536,-87.15596330275238,-83.0280830280831,-85.52808988764063,-87.0275791624107,-85.57993730407537,-85.03593731589487,-89.39370445030247,-94.68095376001568,-2.346041055718473,-5.932203389830503,-8.011049723756901,-9.510869565217394,-10.962566844919785,-8.76712328767123,-15.482233502538067,-14.83375959079284,-13.730569948186522,-5.128205128205121,-5.932203389830503,-4.96413741034352,-4.423701298701309,-3.6005434782608305,-2.7013251783894314,-1.7662461318734415,-0.790966331893618,-0.17276871048374412,0.9965146531834409,2.0458517528528417,2.9097422629117076,3.0219780219780166,-0.03560169375179978,-0.03560169375179978,-0.03560169375179978,-0.03560169375179978,-0.03560169375179978,-0.03560169375179978,-0.03560169375179978,-0.03560169375179978,-0.03560169375179978,-0.03560169375179978,-0.03560169375179978,3.3718936244075604,3.3858355966515585,3.3986305591202295,3.409933345518772,3.419650439015898,3.4278401429708136,3.4346403836616877,3.4402195626461367,3.444776100230825,3.448466883790726,3.4515150330750997,3.2944081207113225,3.2839174052438582,3.2770068695004784,3.274748221784472,3.2771750292404582,3.2836023822771314,3.292929607732832,3.303920023098307,3.315175388361968,3.3245677263295854,3.33187501052609,3.3419047619047566,3.347499999999983,3.3561111111111104,3.3673333333333555,3.380363636363641,3.394696969696971,3.4080769230769303,3.4236263736263783,3.4398095238095308,3.455583333333337,3.4681617647058864,3.356666666666667,3.3642857142857148,3.386250000000002,3.4122222222222214,3.438999999999998,3.466363636363637,3.4816666666666674,3.516923076923077,3.544999999999999,3.5659999999999994,3.5625
2020-03-25,3.42,3.34,3.4,14226428.0,47.05925902777872,46.41589314938449,46.26410702732534,46.334447060648934,46.48908629563109,46.6606555692572,46.819855069045765,46.95887477199269,47.057647248071184,47.13135864671618,47.15409456897592,-5.881481944442569,-7.1682137012310205,-7.471785945349314,-7.33110587870213,-7.02182740873782,-6.678688861485583,-6.360289861908475,-6.082250456014618,-5.884705503857637,-5.737282706567631,-5.691810862048175,-48.1481481481481,-48.1481481481481,-58.82352941176471,-59.99999999999997,-71.99999999999997,-75.86206896551722,-75.86206896551722,-76.27118644067795,-82.2784810126582,-85.85858585858584,-85.85858585858584,46.84684684684618,41.31944444444397,16.27543035993726,-4.477611940298005,-25.915996425379713,-36.72527082223413,-43.43394747157977,-48.681845416416856,-53.250553057874725,-56.73258003766492,-60.43416402772051,-0.5847953216374324,-0.2932551319648202,-3.9548022598870136,-6.077348066298349,-7.608695652173925,-9.090909090909093,-6.849315068493156,-13.705583756345174,-13.043478260869568,-11.917098445595853,-3.1339031339031265,-5.098816093580502,-4.619124797406817,-4.148344542162407,-3.4222993444610244,-2.612419700214218,-1.7543312327114733,-0.8466483011937538,-0.26000784929358556,0.8417162800245865,1.8423231018840007,2.6747040138608,-0.035676441458208696,-0.035676441458208696,-0.035676441458208696,-0.035676441458208696,-0.035676441458208696,-0.035676441458208696,-0.035676441458208696,-0.035676441458208696,-0.035676441458208696,-0.035676441458208696,-0.035676441458208696,3.3799240174339715,3.389376697488669,3.398934879315734,3.4079466764150177,3.4160776319220987,3.4232001191423445,3.429311093867582,3.4344739108395457,3.4388059535333815,3.4424085233168853,3.4454544409486174,3.3490164628508015,3.332720141741325,3.3193768699495294,3.3103912125075485,3.3061585875104873,3.306298449941532,3.3099272411540728,3.3159316300486785,3.3229970612549824,3.32910677284658,3.3339074061880534,3.3542857142857088,3.356428571428553,3.3591666666666664,3.3648888888889115,3.3732727272727314,3.3836363636363647,3.3955128205128275,3.4069230769230816,3.4204761904761978,3.4348333333333367,3.4490441176470625,3.353333333333333,3.3628571428571434,3.368750000000002,3.3877777777777767,3.410999999999998,3.435454545454546,3.460833333333334,3.4753846153846153,3.5085714285714276,3.5353333333333326,3.555625
2020-03-26,3.43,3.34,3.35,11880272.0,41.7654617488893,42.0450288944882,42.517472521882155,43.038145059269205,43.53426869241153,43.974738896165704,44.35166175581816,44.67084200007944,44.92248713822309,45.12697300411431,45.264871762125644,-16.469076502221398,-15.909942211023603,-14.965054956235694,-13.923709881461596,-12.931462615176939,-12.050522207668593,-11.296676488363696,-10.658315999841134,-10.155025723553818,-9.746053991771376,-9.470256475748718,-47.058823529411704,-66.66666666666656,-66.66666666666656,-73.52941176470583,-74.2857142857142,-81.99999999999994,-84.48275862068961,-84.48275862068961,-84.74576271186436,-88.60759493670882,-90.90909090909088,39.58333333333277,23.931623931622912,18.09242871189642,-3.7267080745347347,-21.582733812949776,-36.69556080903639,-43.52720450281467,-48.57997010463385,-53.010552451893396,-56.47171620325996,-58.73417721519011,0.0,-2.0467836257309857,-1.7595307917888547,-5.36723163841808,-7.458563535911599,-8.967391304347828,-10.427807486631014,-8.21917808219178,-14.974619289340097,-14.32225063938619,-13.212435233160614,-4.991264107286205,-4.877060253985399,-4.448249127794244,-4.012230899549645,-3.3488039985720226,-2.601116993062985,-1.7994197789284203,-0.9433499550396528,-0.37975982756854637,0.6668651384340345,1.6270909440492116,-0.039317039331227654,-0.039317039331227654,-0.039317039331227654,-0.039317039331227654,-0.039317039331227654,-0.039317039331227654,-0.039317039331227654,-0.039317039331227654,-0.039317039331227654,-0.039317039331227654,-0.039317039331227654,3.3713742981671224,3.379532523116502,3.3880604616900154,3.3963573411320143,3.4040635170271716,3.411000099285287,3.4171093871187233,3.4224062092910392,3.4269651597289306,3.430857457902275,3.434224506719368,3.3480907464171743,3.3349724548570965,3.3224739611713234,3.312641371715296,3.306483281212462,3.3041346538569107,3.3051073726796885,3.308562087792673,3.313386995089719,3.317765584790151,3.321307258873408,3.3533333333333273,3.353214285714267,3.355,3.357333333333356,3.362181818181822,3.3693939393939405,3.3784615384615457,3.389010989010994,3.3993333333333404,3.41166666666667,3.4248529411764745,3.353333333333333,3.3528571428571436,3.3612500000000023,3.366666666666666,3.3839999999999977,3.405454545454546,3.428333333333334,3.4523076923076923,3.4664285714285703,3.4979999999999993,3.52375
2020-03-27,3.43,3.28,3.33,19597168.0,39.6258169234962,40.27514607935424,40.999622231617074,41.70307635241906,42.33827119902405,42.888475892062864,43.354351347656234,43.74717241302611,44.06129089077188,44.319205267780404,44.50410323275628,-20.748366153007584,-19.4497078412915,-18.000755536765837,-16.593847295161883,-15.32345760195191,-14.22304821587427,-13.29129730468753,-12.50565517394779,-11.877418218456246,-11.361589464439179,-10.991793534487424,-58.823529411764625,-58.823529411764625,-74.07407407407398,-74.07407407407398,-79.41176470588229,-79.99999999999993,-85.99999999999994,-87.93103448275858,-87.93103448275858,-88.13559322033893,-91.13924050632907,-14.207650273225344,-10.189228529841685,-22.764227642278204,-30.221130221130124,-44.67353951890062,-54.956035171863284,-59.55678670360182,-58.75706214689302,-60.90660176452702,-63.62134088763002,-64.7266917722245,-0.5970149253731294,-0.5970149253731294,-2.631578947368418,-2.346041055718473,-5.932203389830503,-8.011049723756901,-9.510869565217394,-10.962566844919785,-8.76712328767123,-15.482233502538067,-14.83375959079284,-5.126026621353739,-4.82954545454544,-4.718810601163482,-4.324964210990017,-3.9142857142858025,-3.299825174825171,-2.6026743075453544,-1.8482792446660723,-1.0366416914708303,-0.4935821093026583,0.5043227665705944,-0.043316743769276744,-0.043316743769276744,-0.043316743769276744,-0.043316743769276744,-0.043316743769276744,-0.043316743769276744,-0.043316743769276744,-0.043316743769276744,-0.043316743769276744,-0.043316743769276744,-0.043316743769276744,3.359553070119373,3.3671493923373763,3.375158136870012,3.3830858729056112,3.390597423022231,3.3975000827377393,3.403707942946612,3.4092053222494623,3.414036471765073,3.4182502756644904,3.421962800046501,3.3363092440491755,3.327000439577237,3.3165788275004915,3.307299253655867,3.300555651105841,3.2968921684892836,3.2961795513522745,3.2978547350016636,3.301024758310925,3.3040900609793584,3.3066622381775486,3.3466666666666605,3.34749999999998,3.348055555555556,3.350000000000023,3.3523636363636404,3.356818181818183,3.3633333333333404,3.3715384615384667,3.3811428571428643,3.39066666666667,3.4020588235294156,3.349999999999999,3.3500000000000005,3.3500000000000023,3.357777777777777,3.3629999999999973,3.37909090909091,3.3991666666666673,3.420769230769231,3.4435714285714276,3.4573333333333327,3.4875
